player.id,player.name,season_id,season,games,minutes
6839,Daniel Alejandro Torres Rojas,2,2016_2017,2,187.2924
6840,Marcos Llorente Moreno,2,2016_2017,2,187.2924
6841,Víctor Machín Pérez,2,2016_2017,2,183.7048667
6842,Iker Muniain Goñi,2,2016_2017,2,111.01385
6844,Federico Ricca Rostagnol,2,2016_2017,1,94.39781667
6846,Andreas Hoelgebaum Pereira,2,2016_2017,1,59.49571667
6847,Adalberto Peñaranda Maestre,2,2016_2017,1,28.08958333
6849,Lucas Digne,2,2016_2017,15,1060.1393
6852,Jozabed Sánchez Ruiz,2,2016_2017,1,31.15431667
6856,Carlos Martín Vigaray,2,2016_2017,2,114.0352167
6859,Nicola Sansone,2,2016_2017,2,116.23585
6862,Cédric Bakambu,2,2016_2017,1,83.21075
6866,Marc Roca Junqué,2,2016_2017,1,12.95271667
6867,Papa Kouly Diop,2,2016_2017,1,96.19593333
6868,Bruno Alexandre Vilela Gama,2,2016_2017,2,134.53855
6869,Alejandro Arribas Garrido,2,2016_2017,2,157.8707667
6870,José Manuel Jurado Marín,2,2016_2017,2,189.1667833
6872,Bruno González Cabrera,2,2016_2017,1,93.1033
6875,Alexander Szymanowski,2,2016_2017,2,101.1787667
6877,Yeray Álvarez López,2,2016_2017,1,93.28155
6880,Arnaldo Antonio Sanabria Ayala,2,2016_2017,1,93.1033
6881,Christian Robert Santos Kwasniewski,2,2016_2017,1,93.11415
6883,Alexander Alegría Moreno,2,2016_2017,1,85.8971
6884,Sergio Álvarez Conde,2,2016_2017,1,93.13868333
6891,Ezequiel Marcelo Garay,2,2016_2017,2,190.7021333
6895,Diego Rico Salguero,2,2016_2017,2,188.2322
6899,Rubén Pardo Gutiérrez,2,2016_2017,1,70.05456667
6900,Rafael Jesús Navarro Mazuelos,2,2016_2017,1,8.003716667
6902,Óscar Melendo Jiménez,2,2016_2017,1,22.81903333
6903,Aleksandar Katai,2,2016_2017,1,56.85405
6906,Jon Bautista Orgilles,2,2016_2017,1,14.86891667
6907,Pedro León Sánchez Gil,2,2016_2017,2,120.1204833
6913,Fernando Navarro i Corbacho,2,2016_2017,2,186.58525
6914,Roberto Román Triguero,2,2016_2017,1,95.84111667
6922,Míchel Macedo Rocha Machado,2,2016_2017,2,185.3792833
6924,Alejandro Gálvez Jimena,2,2016_2017,1,17.08251667
6926,Alen Halilović,2,2016_2017,1,19.99215
6927,David García Santana,2,2016_2017,1,33.57913333
6928,Pedro Taunausú Domínguez Placeres,2,2016_2017,1,92.1398
6929,José Vicente Gómez Umpiérrez,2,2016_2017,1,63.14433333
6934,Jerónimo Figueroa Cabrera,2,2016_2017,1,73.24733333
6998,Rafael Alcântara do Nascimento,2,2016_2017,14,881.1171667
7005,João Pedro Cavaco Cancelo,2,2016_2017,2,182.6986833
7034,Mateo Pablo Musacchio,2,2016_2017,2,179.8945833
7105,Fabián Ariel Orellana Valenzuela,2,2016_2017,1,46.12108333
7161,Germán Alejandro Pezzella,2,2016_2017,2,187.3342833
7469,Salvatore Sirigu,2,2016_2017,1,92.07428333
7478,Alejandro Berenguer Remiro,2,2016_2017,1,93.94775
7692,Mauricio Lemos Merladet,2,2016_2017,2,185.3792833
7781,Felipe Salvador Caicedo Corozo,2,2016_2017,2,134.46825
7904,Javi Castellano Betancor,2,2016_2017,1,7.83775
7907,Pedro Bigas Rigo,2,2016_2017,1,93.23948333
7909,Nicolás Martín Pareja,2,2016_2017,1,92.34895
8234,Ignacio Camacho Barnola,2,2016_2017,1,94.39781667
8281,Luís Carlos Almeida da Cunha,2,2016_2017,1,97.54666667
8440,Aythami Artiles Oliva,2,2016_2017,1,58.56066667
8540,Kenan Kodro,2,2016_2017,2,43.36058333
8652,Jasper Cillessen,2,2016_2017,1,94.17825
8668,Kevin-Prince Boateng,2,2016_2017,2,185.3792833
8697,Andrés Eduardo Fernández Moreno,2,2016_2017,1,93.64173333
8724,Carlos Martínez Díez,2,2016_2017,1,95.12046667
9879,Jon Ander Serantes Simon,2,2016_2017,1,92.39108333
10488,Jon Miquel Toral Harper,2,2016_2017,1,75.73461667
10609,Jérémy Mathieu,2,2016_2017,10,798.5565167
10612,Yoel Rodríguez Oterino,2,2016_2017,2,187.3171
10753,Erik Morán Arribas,2,2016_2017,1,64.48646667
10755,Jonathan Viera Ramos,2,2016_2017,2,177.5415333
10802,André Filipe Tavares Gomes,2,2016_2017,26,1374.60205
11094,Arda Turan,2,2016_2017,15,1006.78805
11501,Darwin Daniel Machís Marcano,2,2016_2017,2,87.09783333
11634,Cristiano Piccini,2,2016_2017,1,94.23098333
11746,Unai López Cabrera,2,2016_2017,2,92.42113333
12789,Felipe Alejandro Gutiérrez Leiva,2,2016_2017,1,55.14555
13107,Sergio Álvarez Díaz,2,2016_2017,1,77.24655
13599,Carles Aleña Castillo,2,2016_2017,2,42.0164
13730,Matthieu Saunier,2,2016_2017,1,93.12533333
15805,Hernán Daniel Santana Trujillo,2,2016_2017,1,14.84213333
15893,Víctor Rodríguez Romero,2,2016_2017,1,47.08555
15955,Goran Čaušić,2,2016_2017,2,107.2156667
15959,Nenad Krstičić,2,2016_2017,1,45.03785
16000,Ryan Donk,2,2016_2017,1,24.17641667
16338,Uche Henry Agbo,2,2016_2017,1,93.12533333
16441,Ryan Guno Babel,2,2016_2017,1,36.85598333
16539,Diego Antonio Reyes Rosales,2,2016_2017,2,189.1667833
18160,Iván Márquez Álvarez,2,2016_2017,1,93.94775
18867,Matías Nahuel Leiva Esquivel,2,2016_2017,1,8.333883333
18904,Claudio Matías Kranevitter,2,2016_2017,1,47.09331667
18925,Ignacio Cases Mora,2,2016_2017,1,93.4822
19396,Lluis Sastre Reus,2,2016_2017,1,92.39108333
19677,Karim Benzema,2,2016_2017,2,160.4725167
20055,Marc-André ter Stegen,2,2016_2017,32,3001.887083
20253,Samir Nasri,2,2016_2017,2,122.9424167
21210,Mariano Ferreira Filho,2,2016_2017,2,185.5648833
21229,Sergi Samper Montaña,2,2016_2017,1,17.39071667
21399,Pablo Ínsua Blanco,2,2016_2017,2,101.7588
22041,Marko Livaja,2,2016_2017,1,17.53321667
22819,Bruno Soriano Llido,2,2016_2017,1,94.65521667
23488,Mario Suárez Mata,2,2016_2017,1,97.54666667
23747,Cristian Omar Espinoza,2,2016_2017,1,24.7555
23785,Théo Bongonda Mbul''Ofeko Batombo,2,2016_2017,1,50.96225
23800,Laureano Sanabria Ruiz,2,2016_2017,2,73.1877
23806,Alejandro Bergantiños García,2,2016_2017,1,93.06071667
23816,José Antonio Reyes Calderón,2,2016_2017,1,15.82733333
23821,Fausto Antonio Tienza Nuñez,2,2016_2017,1,92.07428333
23931,Francisco Mérida Pérez,2,2016_2017,1,78.80636667
23944,Oier Sanjurjo Mate,2,2016_2017,2,155.8574167
23946,Miguel Olavide Montes,2,2016_2017,1,20.19315
23947,Roberto Torres Morales,2,2016_2017,2,186.0220333
23948,Carlos Clerc Martínez,2,2016_2017,1,93.94775
23950,David García Zubiría,2,2016_2017,1,47.94015
23991,Miguel Ángel De las Cuevas Barberá,2,2016_2017,2,186.0220333
23995,Jaime Romero Gómez,2,2016_2017,1,71.88113333
24133,Víctor David Díaz Miguel,2,2016_2017,1,92.39108333
24144,Ángel Montoro Sánchez,2,2016_2017,1,78.39735
24162,Xavier Torres Buigues,2,2016_2017,1,93.4822
24173,Carlos Castro García,2,2016_2017,1,93.4822
24263,Ismael López Blanco,2,2016_2017,1,33.15643333
24313,Miguel Flaño Bezunartea,2,2016_2017,1,46.0076
24508,Manuel Castellano Castro,2,2016_2017,1,93.4822
24704,Alberto Martín Romo García Adámez,2,2016_2017,1,95.84111667
24872,Cecilio Nauzet Pérez González,2,2016_2017,1,93.94775
25134,Deyverson Brum Silva Acosta,2,2016_2017,1,94.17825
25144,Diego Alves Carreira,2,2016_2017,2,190.7021333
25351,Alexandre Rodrigues da Silva,2,2016_2017,1,75.22638333
25591,Juan Rodríguez Martínez,2,2016_2017,1,93.4822
25707,Francisco Manuel Rico Castro,2,2016_2017,1,19.39426667
26009,Roberto Soldado Rillo,2,2016_2017,1,72.0611
26103,Idriss Carlos Kameni,2,2016_2017,1,94.39781667
26248,David Barral Torres,2,2016_2017,1,21.8348
26387,Edgar Antonio Méndez Ortega,2,2016_2017,1,69.42275
26553,Mamadou Koné,2,2016_2017,1,92.39108333
26723,Álvaro Cejudo Carmona,2,2016_2017,1,93.1033
26753,Javier Varas Herrera,2,2016_2017,2,185.3792833
26776,Juan Isaac Cuenca López,2,2016_2017,1,93.12533333
27243,Oriol Riera Magem,2,2016_2017,1,70.5719
27305,Germán Darío Lux,2,2016_2017,2,186.58525
27318,Douglas Pereira dos Santos,2,2016_2017,1,46.39665
27341,Marcelo Alfonso Díaz Rojas,2,2016_2017,1,24.91465
27346,Petros Matheus dos Santos Araújo,2,2016_2017,2,145.7825
27558,Elderson Uwa Echiejile,2,2016_2017,1,93.4822
27563,Aitor Buñuel Redrado,2,2016_2017,1,92.07428333
27564,Jhon Stiven Mondragón Dosman,2,2016_2017,1,92.07428333
27565,Hélder Filipe Oliveira Lopes,2,2016_2017,2,185.3792833
27566,Cayetano Bartolomé Bonnín Vásquez,2,2016_2017,1,30.16461667
27567,Mateo Ezequiel García,2,2016_2017,1,28.99546667
27639,Artem Kravets,2,2016_2017,1,71.29053333
27656,Carl Medjani,2,2016_2017,1,45.3665
